AZAM "2021-08-15 22:00:00" 40.42391166191648 41.00996619361699 39.03535588618736 41.11859642252993 42.85033978755542 32.273129977120504    39.9
AZBH "2021-08-15 22:00:00" 39.43199419030853 37.00310303099613 36.28361793113176 36.96784239421167 34.16764748751018 34.7572916267747    36.2
AZRV "2021-08-15 22:00:00" 17.697453777298918 13.58700285759632 14.863211662966936 14.623522212031714 16.370531033466087 15.115561324441446    16.1
BIGE "2021-08-15 22:00:00" 29.01637255826769 29.16978529798073 29.70317862978533 31.62844175437917 29.70062716029628 31.70680350035164    18.2
CTI4 "2021-08-15 22:00:00" 21.93835655595868 21.391873893141742 21.026978776526327 22.93703326651366 22.150250015781687 24.47792466404224    19.4
GMPK "2021-08-15 22:00:00" 40.85751236425406 44.6110927882764 47.421481036410654 46.26422101279691 42.55078048613375 44.20920711510159    37.2
KEND "2021-08-15 22:00:00" 30.26457629473987 28.333938710400403 30.23139438774532 30.972753682608285 31.121950687442364 24.000882050140323    36.0
KITT "2021-08-15 22:00:00" 30.95782146727404 29.068280042077177 29.49446324196906 29.99691378458803 30.454747834636244 27.02139040870036    26.5
KP52 "2021-08-15 22:00:00" 25.17051369518681 24.0847757505545 30.40081748221046 35.68761343383743 25.61927111891082 20.97506073236372    35.2
LUCK "2021-08-15 22:00:00" 31.491839295530724 29.51270283453386 31.69475363858978 32.13209715385345 32.96455914687139 26.537990236734345    38.3
MORT "2021-08-15 22:00:00" 20.43521340046264 19.438439783840128 24.65033304823816 24.988918801752405 19.987689139252563 16.69972695337134    29.4
MUND "2021-08-15 22:00:00" 22.69097992174408 18.769750052706087 25.262928964859032 24.022505651508148 19.3669918614408 13.478559353496134    24.5
P001 "2021-08-15 22:00:00" 47.975773705331896 45.87559450532631 52.37223717970575 49.430558319656726 48.23046710344511 45.091585872559286    49.9
P003 "2021-08-15 22:00:00" 50.83922140398247 49.331018463750645 55.72965646326048 54.34848474824583 51.63863034565188 55.4922137497822    47.1
P004 "2021-08-15 22:00:00" 20.549341629478874 19.453445272368867 23.30515613811502 22.83537497093375 20.10622616526489 16.33739798707198    27.1
P008 "2021-08-15 22:00:00" 18.416909592378875 18.256545596802603 18.867954894753943 19.11857217060044 18.510054705433323 20.90765100985934    20.2
P010 "2021-08-15 22:00:00" 23.34728693918364 24.16674034067256 26.48230777992901 24.28471736496062 20.22244800641016 19.45119700672405    29.0
P011 "2021-08-15 22:00:00" 22.5401702584094 16.73402649598583 19.18861232266268 20.83006577003956 22.457052380502216 18.24709339092215    19.3
P014 "2021-08-15 22:00:00" 37.92418795128604 35.524252768242675 35.53426925568596 38.48683194751357 37.883285353568255 31.11415916742009    40.1
P015 "2021-08-15 22:00:00" 20.75461464192845 14.14044082469799 19.06864819956874 16.915049241843114 17.729044046581862 21.97675988437512    22.9
P026 "2021-08-15 22:00:00" 27.44926447046899 20.863027679959263 21.883271260828817 23.334483519583216 22.84116161732925 23.130322927173683    31.2
P107 "2021-08-15 22:00:00" 20.960427572514668 19.22850186414976 20.04339249837464 18.70518994706929 18.68601894686469 19.635179759347523    22.2
P623 "2021-08-15 22:00:00" 39.462153795875125 38.45135548566276 40.66838085789588 40.96230226415267 34.986793547060174 35.2547912259718    39.2
SA46 "2021-08-15 22:00:00" 44.45141771162865 43.21737727455002 40.84918000577787 45.2487844163428 43.698360151962696 40.30754626776633    37.9
TNPP "2021-08-15 22:00:00" 57.82060167689002 55.5745194889102 56.55772426977613 56.4865848816583 58.85576887565195 50.99191369815865    54.6
