AZAM "2021-08-15 16:00:00" 41.361781911354285 37.6125190903891 38.8469087532922 39.38000981668287 39.64389202209902 39.7863325450822    43.8
AZBH "2021-08-15 16:00:00" 40.99857564998117 40.3719405202493 39.131806933594746 39.76468820056303 40.51831551938791 34.33043930334931    35.9
AZRV "2021-08-15 16:00:00" 20.75131823419622 12.661353468082057 17.677457308520573 18.66693124020989 20.27156897074228 12.457022095818589    15.2
BIGE "2021-08-15 16:00:00" 31.03025475416512 30.138974749222413 34.687701060059055 31.84476646302761 29.209352600778807 32.80943340667266    25.4
CTI4 "2021-08-15 16:00:00" 20.4097284650922 18.747455617036504 18.66389193749204 18.632318907225304 17.51963374319699 16.49947541231982    18.5
ERAU "2021-08-15 16:00:00" 20.241249719431394 15.53798654027625 21.73369373518628 21.76970137085232 19.537976588842906 17.34222198893743    23.8
GMPK "2021-08-15 16:00:00" 47.63750870860818 47.3243923792132 47.69955327054117 47.82984202153236 46.55178654627953 48.11012939609769    47.0
KEND "2021-08-15 16:00:00" 31.66838358811424 28.727947667289 31.52731197369212 31.2062329493722 30.8269889526044 27.99260484200692    35.7
KITT "2021-08-15 16:00:00" 30.82466477680776 28.22349807592697 28.357937311962143 28.94593407485816 29.17649469802185 29.060957663162704    29.8
KP52 "2021-08-15 16:00:00" 27.49927502935653 22.483802378084786 28.69622158625 28.945948913801267 26.130573983871013 23.68708004525368    32.4
LUCK "2021-08-15 16:00:00" 33.04708541292238 30.05986897258496 32.841104981477415 31.88430520450516 31.50005617199096 29.61168762229662    37.8
MING "2021-08-15 16:00:00" 18.927572006006063 15.619071872901458 21.940213713014074 21.689182008060644 17.32256296050351 17.90787492661494    15.6
MORT "2021-08-15 16:00:00" 21.020413877285 16.591974150731737 23.63328467029509 22.475888397476 20.34543663972943 18.05847105868073    26.5
MUND "2021-08-15 16:00:00" 17.784427127885518 15.650242222532867 21.373988557042424 20.630097018849 17.313262426133374 16.507569050696407    21.1
P001 "2021-08-15 16:00:00" 49.16790575380448 46.830942636741895 48.73391925598104 49.39848524011755 45.86999739803999 48.22102966535459    51.3
P003 "2021-08-15 16:00:00" 58.32018817787812 57.89906311436264 59.71649400464151 59.78217218525684 61.10682476825002 58.24414910684422    57.4
P004 "2021-08-15 16:00:00" 18.695559478915246 14.865019442208316 21.39901528280076 21.065935187802225 17.673842283405662 17.08218092403887    20.9
P008 "2021-08-15 16:00:00" 22.33238044455905 17.127947568558945 22.63718650013127 22.937079013671088 19.81179260299031 18.32333239330936    24.4
P010 "2021-08-15 16:00:00" 21.775339242718807 18.855326825639786 22.85901560753489 21.78517394053769 21.405223185977448 20.885172946276327    22.8
P011 "2021-08-15 16:00:00" 21.470214724481707 17.805791609770765 21.20919055945622 20.81788837062536 18.84296153335564 17.86577735624364    23.0
P014 "2021-08-15 16:00:00" 40.59667176680746 35.2957153416019 37.11709923515515 37.00496909980463 36.924960011819465 37.593089464316606    41.5
P015 "2021-08-15 16:00:00" 19.14144410102934 12.639121453019932 23.83936142575906 21.53809629447579 18.52375097715 14.862857367786436    19.6
P026 "2021-08-15 16:00:00" 28.325032676207897 25.68167703494843 25.501109339410167 25.93711205712544 25.208984088441177 26.658295239815374    37.4
P107 "2021-08-15 16:00:00" 18.91363697022811 16.55942963602301 15.893051465196343 16.726702370404528 18.978288089232457 14.479677599643088    19.2
P623 "2021-08-15 16:00:00" 40.22572465584031 41.46330859193733 40.1675788287035 42.05887725824147 40.07666192874341 35.66091587323743    40.9
SA46 "2021-08-15 16:00:00" 48.09441864910486 42.26326783023315 47.57545180475539 44.293924721024624 42.08920291186185 44.27344316381785    46.0
TNPP "2021-08-15 16:00:00" 56.65028077910786 56.66518279016168 58.53024046409072 59.10988056051216 59.18887575148995 55.433360409905184    57.3
