AZAM "2021-08-15 23:00:00" 39.65368078701395 37.67166092316348 38.65626534665951 40.79502490779498 42.6780608988785 36.0621953730511    41.5
AZBH "2021-08-15 23:00:00" 38.20858061064673 35.40653543446662 37.01008866776076 37.45941240660902 33.95463844594661 33.09262755414473    35.2
AZRV "2021-08-15 23:00:00" 20.71962237221489 14.89991540894432 14.685871552251264 15.548245134700055 20.298221668382787 17.926899955073235    18.9
BIGE "2021-08-15 23:00:00" 28.48840208337106 28.513459349615854 28.22309651484901 30.62010758459549 29.671889029516564 32.25994946632347    17.2
CTI4 "2021-08-15 23:00:00" 21.881364613681377 19.84653774782733 20.24813860944137 20.37612683960017 20.951367258540387 22.61738895766435    18.6
ERAU "2021-08-15 23:00:00" 21.966127507385902 23.081862746661223 24.549993831713195 25.08305109923063 22.904834655405608 21.746515809798733    28.8
KEND "2021-08-15 23:00:00" 29.667540521483 29.016112014656457 29.66752146264645 30.21568725977474 30.694333472975508 23.63649628962072    35.0
KITT "2021-08-15 23:00:00" 30.15412065550575 29.7028898266126 28.73375827969337 30.82382932425467 30.73012809209687 27.62952620443693    26.2
KP52 "2021-08-15 23:00:00" 25.503697666247064 24.19250899625211 29.506989187254185 28.27141319890087 26.160371831053013 21.14226068786093    35.9
LUCK "2021-08-15 23:00:00" 31.04910776716472 29.787101053817224 31.04006084382667 31.31358767511285 32.041997168432474 25.82547569468096    37.7
MING "2021-08-15 23:00:00" 20.851723612104404 20.25490212695212 24.9965100645506 25.56768614592148 20.417237505590755 17.948794091217046    21.6
MORT "2021-08-15 23:00:00" 20.90118760467308 20.080851472266342 25.56410593258845 26.52571530351034 20.572785212395544 17.22429444423401    31.0
MUND "2021-08-15 23:00:00" 22.451302903503432 17.394981407482156 24.73050420780263 23.42862355069608 18.60144497217799 16.974670963422355    25.0
P001 "2021-08-15 23:00:00" 50.19265297332048 46.7244655236633 47.83468258202628 48.87112931786916 46.58313075334051 45.21594272354233    49.3
P003 "2021-08-15 23:00:00" 51.558397670738486 47.22681053783017 55.0492007208104 53.65923845583068 51.018031995917866 53.93426955590159    45.3
P004 "2021-08-15 23:00:00" 20.774752778572115 20.807077783220656 23.771632971898143 21.820318771520142 21.483679995436304 21.25122502935137    26.2
P008 "2021-08-15 23:00:00" 16.95381797366576 18.755430728238213 17.825588056285778 18.2675280199025 17.361990212790815 21.775182128176    20.4
P010 "2021-08-15 23:00:00" 22.743309144632 25.187725030468684 25.65990896846221 23.469767187564727 21.01456189627168 21.67966374859948    29.1
P011 "2021-08-15 23:00:00" 21.576606576824247 16.76361077329744 18.2010984745014 20.369105650256607 23.32675135456511 18.05638366317522    18.2
P014 "2021-08-15 23:00:00" 35.58122025432503 34.9798583645966 34.14572054594835 38.41080315285406 36.89257706922871 31.550395566007936    39.1
P026 "2021-08-15 23:00:00" 25.19588358628168 18.75157704454596 21.215835437285527 21.94042907314712 23.11651534885632 22.147730461757668    31.6
P107 "2021-08-15 23:00:00" 23.365131476789337 22.245446213056887 20.784240102092376 19.326785646147847 19.82540489280589 19.456987182888653    20.3
P623 "2021-08-15 23:00:00" 38.41004644231088 38.42257957788634 42.71369470938342 40.63772863097667 35.304186992909194 34.628112041085444    38.7
SA46 "2021-08-15 23:00:00" 42.74841027655442 40.55321207464119 39.45239521015333 42.93381345282284 42.42349545987175 39.26226465386768    36.8
TNPP "2021-08-15 23:00:00" 57.78787282662688 56.33870245441216 56.85428093735263 56.61340148937622 58.55552334653267 50.63177086266051    55.5
