AZAM "2021-08-15 17:00:00" 42.38954819317404 37.339689534538856 38.18485493371339 40.15955182566589 39.23478479813872 39.010690705746185    42.9
AZBH "2021-08-15 17:00:00" 38.9777346235462 40.31805754053308 37.49842565118094 38.42856072694197 36.90100427936953 34.1497878022608    35.4
AZRV "2021-08-15 17:00:00" 19.10970360230453 12.550261727195902 17.70746954935657 18.77306265479578 19.008450177735764 11.807614404073025    14.1
BIGE "2021-08-15 17:00:00" 29.84071193215614 29.314482778623848 34.31648055541486 31.244362816068875 28.46269593271922 30.99411965460917    24.9
ERAU "2021-08-15 17:00:00" 21.68668502682347 16.067439502886607 21.94867822532599 22.029142360635426 20.2636627090489 18.803791644382777    24.8
GMPK "2021-08-15 17:00:00" 47.77734832421578 47.85110690522862 48.51440490643597 48.21905931657014 44.9261764369645 46.356670259257335    45.8
KEND "2021-08-15 17:00:00" 31.944342303626783 28.51834847351641 32.286127550483705 31.02094288481621 30.302937702823275 28.6652351460552    35.9
KITT "2021-08-15 17:00:00" 29.35804050957085 28.02060880360396 28.410687658146127 28.388684353802105 27.99488690702455 28.59729118180242    30.6
KP52 "2021-08-15 17:00:00" 27.372186943471267 22.83012659852704 29.32784732274888 28.08901726104612 27.183196370664465 24.81649397127572    32.5
LUCK "2021-08-15 17:00:00" 32.94668411459696 29.920160542047853 34.27491249967761 32.239720478548826 31.49642420045599 30.639555973162807    37.8
MING "2021-08-15 17:00:00" 18.52054668007233 16.16034386926586 23.6772725729177 20.51217289855267 18.08032245202501 19.28485863953068    15.9
MORT "2021-08-15 17:00:00" 21.90042628950783 16.87502577108448 24.572145865546624 22.983189497979662 21.462404378644592 19.769746007522983    27.6
MUND "2021-08-15 17:00:00" 17.40102178792149 15.99814478923183 21.46014149868581 19.272624113556823 16.84031001912086 17.82236800051554    22.0
P001 "2021-08-15 17:00:00" 48.4636630112562 46.47707721533387 47.97615628680656 48.73201313331907 46.600814270594775 47.647478975909095    50.1
P003 "2021-08-15 17:00:00" 58.70685050169234 57.49055750423084 60.27017018847214 59.35588350664203 56.40899713654655 59.00873505168577    56.9
P004 "2021-08-15 17:00:00" 18.42426030672649 15.524903247829084 22.4089573223741 20.17652412385018 17.450920583416092 17.300763573494397    21.0
P008 "2021-08-15 17:00:00" 21.2057171384734 16.886218712072836 21.31395728457933 19.839370461296408 20.02506951068729 15.950471405885173    23.4
P010 "2021-08-15 17:00:00" 20.65197922091336 19.84479128335905 22.712584345987707 24.013727398991108 20.81580195995664 22.390608093436043    22.9
P011 "2021-08-15 17:00:00" 21.89989675175672 17.41845244753192 21.303148502185703 21.17326681998273 20.411797789120392 14.332793908229466    22.3
P014 "2021-08-15 17:00:00" 39.787691723716335 34.896922119727854 37.17484487520697 36.32740093536976 34.61044014242212 36.05910022923838    40.4
P015 "2021-08-15 17:00:00" 18.675560962093066 13.037312025161954 25.212448750581025 20.13214586262879 18.977618315933785 13.494976008537217    17.1
P026 "2021-08-15 17:00:00" 28.81255161525555 24.708143957393705 24.61823844823273 25.172406050838568 23.970012693121387 28.44904373061896    36.4
P107 "2021-08-15 17:00:00" 18.92426500169842 16.455765506823987 15.762539685893554 16.218874717729967 17.68706085645988 14.728991218150703    19.6
P623 "2021-08-15 17:00:00" 39.5757877258814 40.81367856660745 40.895353540137606 42.63179709131754 39.66783968924587 38.27800630947445    40.7
SA46 "2021-08-15 17:00:00" 45.83242830151437 41.46466736405286 47.037861913979526 44.12857063617419 39.35092652695951 44.61326669742552    46.2
TNPP "2021-08-15 17:00:00" 56.20584946591104 56.60280184692064 58.5372377605288 58.748475080072815 60.20973767816735 54.77744990873646    57.0
