AZAM "2021-08-15 14:00:00" 39.721178923729845 38.17732478165775 39.26053625407312 40.03747255480096 40.47187369414301 38.73991742896197    43.5
AZBH "2021-08-15 14:00:00" 43.18307829149542 41.51527890556702 40.59930975841742 43.29257486734312 42.310807559443234 36.05492280301183    37.8
AZRV "2021-08-15 14:00:00" 19.428347720728446 11.50909488242145 15.903224418388136 14.265710456084063 17.52575606169931 15.67903419301518    14.8
BIGE "2021-08-15 14:00:00" 31.74338867346699 30.71002517827657 33.12186020216552 31.65760860728024 31.900197936611324 30.72373013293353    26.2
ERAU "2021-08-15 14:00:00" 20.05973532404593 14.018318079333188 22.23103072371316 19.13328080431382 17.615321505569952 18.22779106826294    22.6
GMPK "2021-08-15 14:00:00" 44.73669202702089 45.18098259649732 46.4055004008186 45.06753931477101 45.457968946230594 47.50606656510455    42.8
KEND "2021-08-15 14:00:00" 30.263399008263395 28.392564703171267 29.67089582238664 29.596876574703984 31.398553674783543 27.414212159870225    35.5
KITT "2021-08-15 14:00:00" 30.59858307223184 29.214467474136107 30.031306260502443 30.178162921536927 31.160774024126887 29.35028549771265    29.7
KP52 "2021-08-15 14:00:00" 26.980644666857703 21.667015410123984 29.79293186666008 29.30595680446039 24.00841842973476 26.60329670932387    32.2
LUCK "2021-08-15 14:00:00" 32.321865171737485 29.76854922782805 31.16882970932604 31.34650300773663 32.84642277288859 29.230092837369423    37.6
MING "2021-08-15 14:00:00" 18.07357373436565 14.234968660201702 20.991477348304404 19.914226396925063 16.732069210896984 19.34878813044273    14.6
MORT "2021-08-15 14:00:00" 18.57621910062823 14.93370361085536 21.55140566358809 20.740654336985543 16.59745491537891 19.567056591567383    24.7
MUND "2021-08-15 14:00:00" 18.554213047823776 14.950380306191532 22.52115196199264 19.9446634989446 17.617018233093916 18.977473597834177    19.1
P001 "2021-08-15 14:00:00" 48.96965190420097 47.01279774014511 48.80608372590548 48.872535737753886 47.84965733921423 47.79909122206749    50.5
P003 "2021-08-15 14:00:00" 56.68398043521806 56.88315241089363 60.14085319134692 57.82157800987123 56.24507588143335 56.210919990678114    58.6
P004 "2021-08-15 14:00:00" 17.672946621549983 13.796988055177922 20.348044224410625 19.133188736087394 17.62483220270741 18.20871403449652    17.6
P008 "2021-08-15 14:00:00" 23.180523189393497 16.93710398407481 22.25842323150092 23.37092039113199 20.59716370034795 17.132848786390987    24.6
P010 "2021-08-15 14:00:00" 22.63051325956528 18.767658670566373 24.007914441735217 24.085482714115464 21.102056373442664 21.715715259651105    20.3
P011 "2021-08-15 14:00:00" 20.238863195494044 18.70469515202024 21.06704311397202 21.03616626893675 20.72656087547308 15.251625259089494    22.1
P014 "2021-08-15 14:00:00" 38.50641524329005 35.66999251994184 37.21994103519096 37.5683568335118 37.37517206285904 37.56302412962633    41.0
P015 "2021-08-15 14:00:00" 20.26267458417266 12.858658231001268 19.995974951407383 17.099503200293874 20.37831453497236 15.814971366173488    18.5
P026 "2021-08-15 14:00:00" 29.21951070555256 27.620575621301743 27.49722851878684 27.802593261961725 26.54790776926532 28.41720289358713    36.6
P107 "2021-08-15 14:00:00" 19.08785533394963 15.896174057220794 15.486092840736887 16.957237766195213 20.79375079672102 15.13569327675972    18.8
P623 "2021-08-15 14:00:00" 40.97621496652802 40.83167026188221 40.40677775858548 41.41808244368719 39.8943852482896 37.65744497904922    41.6
SA46 "2021-08-15 14:00:00" 48.017326220562296 43.085965777510005 45.173422162647526 44.892406729311695 44.89588676128957 44.88083771669951    46.4
TNPP "2021-08-15 14:00:00" 55.79265464393932 55.87041667841197 57.50993878709596 56.78817971769941 56.17390055650492 53.28639226103686    56.8
