AZAM "2021-08-15 12:00:00" 39.95507582876271 39.95507582876271 39.95507582876271 39.95507582876271 39.95507582876271 39.95507582876271    44.5
AZBH "2021-08-15 12:00:00" 42.71906618662091 42.71906618662091 42.71906618662091 42.71906618662091 42.71906618662091 42.71906618662091    38.6
AZRV "2021-08-15 12:00:00" 10.452048897132272 10.452048897132272 10.452048897132272 10.452048897132272 10.452048897132272 10.452048897132272    14.9
BIGE "2021-08-15 12:00:00" 30.741694305217983 30.741694305217983 30.741694305217983 30.741694305217983 30.741694305217983 30.741694305217983    26.3
CTI4 "2021-08-15 12:00:00" 20.07152604499695 20.07152604499695 20.07152604499695 20.07152604499695 20.07152604499695 20.07152604499695    21.3
ECHO "2021-08-15 12:00:00" 20.107463223654943 20.107463223654943 20.107463223654943 20.107463223654943 20.107463223654943 20.107463223654943    20.6
ERAU "2021-08-15 12:00:00" 13.219937027813245 13.219937027813245 13.219937027813245 13.219937027813245 13.219937027813245 13.219937027813245    22.6
GMPK "2021-08-15 12:00:00" 43.80385523895957 43.80385523895957 43.80385523895957 43.80385523895957 43.80385523895957 43.80385523895957    42.6
KEND "2021-08-15 12:00:00" 28.4711850434781 28.4711850434781 28.4711850434781 28.4711850434781 28.4711850434781 28.4711850434781    35.6
KITT "2021-08-15 12:00:00" 31.231752126999965 31.231752126999965 31.231752126999965 31.231752126999965 31.231752126999965 31.231752126999965    31.0
KP52 "2021-08-15 12:00:00" 19.697145896370955 19.697145896370955 19.697145896370955 19.697145896370955 19.697145896370955 19.697145896370955    32.0
LUCK "2021-08-15 12:00:00" 29.94678238789777 29.94678238789777 29.94678238789777 29.94678238789777 29.94678238789777 29.94678238789777    37.6
MING "2021-08-15 12:00:00" 12.53180571643991 12.53180571643991 12.53180571643991 12.53180571643991 12.53180571643991 12.53180571643991    12.9
MORT "2021-08-15 12:00:00" 14.073865642475525 14.073865642475525 14.073865642475525 14.073865642475525 14.073865642475525 14.073865642475525    24.1
MUND "2021-08-15 12:00:00" 12.85237606413991 12.85237606413991 12.85237606413991 12.85237606413991 12.85237606413991 12.85237606413991    18.5
P001 "2021-08-15 12:00:00" 48.0984622916731 48.0984622916731 48.0984622916731 48.0984622916731 48.0984622916731 48.0984622916731    50.0
P003 "2021-08-15 12:00:00" 55.41828782064853 55.41828782064853 55.41828782064853 55.41828782064853 55.41828782064853 55.41828782064853    58.1
P004 "2021-08-15 12:00:00" 11.98035214332202 11.98035214332202 11.98035214332202 11.98035214332202 11.98035214332202 11.98035214332202    17.4
P008 "2021-08-15 12:00:00" 17.48352910016858 17.48352910016858 17.48352910016858 17.48352910016858 17.48352910016858 17.48352910016858    25.4
P010 "2021-08-15 12:00:00" 18.399165943901373 18.399165943901373 18.399165943901373 18.399165943901373 18.399165943901373 18.399165943901373    24.5
P011 "2021-08-15 12:00:00" 19.69762399034758 19.69762399034758 19.69762399034758 19.69762399034758 19.69762399034758 19.69762399034758    24.4
P014 "2021-08-15 12:00:00" 37.17304991943833 37.17304991943833 37.17304991943833 37.17304991943833 37.17304991943833 37.17304991943833    42.1
P015 "2021-08-15 12:00:00" 12.05117595509304 12.05117595509304 12.05117595509304 12.05117595509304 12.05117595509304 12.05117595509304    18.1
P026 "2021-08-15 12:00:00" 29.62435273598154 29.62435273598154 29.62435273598154 29.62435273598154 29.62435273598154 29.62435273598154    37.0
P107 "2021-08-15 12:00:00" 14.56452192465868 14.56452192465868 14.56452192465868 14.56452192465868 14.56452192465868 14.56452192465868    17.9
P623 "2021-08-15 12:00:00" 38.69408206987568 38.69408206987568 38.69408206987568 38.69408206987568 38.69408206987568 38.69408206987568    40.9
SA46 "2021-08-15 12:00:00" 44.03179966592473 44.03179966592473 44.03179966592473 44.03179966592473 44.03179966592473 44.03179966592473    49.0
TNPP "2021-08-15 12:00:00" 54.52097135724644 54.52097135724644 54.52097135724644 54.52097135724644 54.52097135724644 54.52097135724644    54.9
