AZAM "2021-08-15 18:00:00" 40.83243043908926 37.1846513714797 37.98569422010663 40.13839231103124 37.83202404796285 37.35010521463404    43.5
AZBH "2021-08-15 18:00:00" 38.41596206538223 40.348559206820106 35.760896173664854 37.4940489664738 35.82997331371092 34.09980694992389    36.7
AZRV "2021-08-15 18:00:00" 19.370430107170563 12.928471948582764 17.867337199235784 19.178074900236325 20.43773308245835 11.708490502977078    12.9
BIGE "2021-08-15 18:00:00" 29.67229088156536 28.81502677501947 36.18992476388569 31.63688265440562 27.378494872765785 31.73425118492444    23.8
ERAU "2021-08-15 18:00:00" 20.495936462549626 16.187401946078786 22.900380006541035 20.1575706474638 18.92975116413224 16.379362530099094    25.3
GMPK "2021-08-15 18:00:00" 46.86154913277717 47.37094941040581 47.83072150747334 47.41284658843108 42.15042281002471 46.17912919433135    46.2
KEND "2021-08-15 18:00:00" 31.623213185423573 28.429127101807666 31.0205348372642 31.39360030182897 30.1698817780616 27.12400782806622    36.0
KITT "2021-08-15 18:00:00" 29.99517466463985 27.85916164631777 28.91557508299485 29.038516659574785 27.525522431260708 28.1190179426242    30.6
KP52 "2021-08-15 18:00:00" 25.78788732000874 22.86517289246337 26.880916258303376 26.462750867312607 25.61859973318717 22.807476822026658    32.5
LUCK "2021-08-15 18:00:00" 33.02454538028404 29.89292487270708 32.69515380419226 32.63042239359116 31.47505809210336 29.084285715958693    37.7
MING "2021-08-15 18:00:00" 17.8332083947561 16.203946838707854 21.715370767213173 19.26908312087944 18.012435312770222 17.44851370191715    16.0
MORT "2021-08-15 18:00:00" 20.82886700577489 16.53862873747793 23.510388339366788 22.04784094926895 19.91651523338237 17.812846185214184    27.6
MUND "2021-08-15 18:00:00" 16.801429054028635 17.037079058865967 20.04606116264336 17.67646900630704 18.178364006700715 14.4475753376304    22.6
P001 "2021-08-15 18:00:00" 47.78932542576953 46.42337672337568 47.883967768455456 48.52379948564333 45.237515551518406 46.64530726916952    51.2
P003 "2021-08-15 18:00:00" 58.66934201822336 56.70261561393177 61.301580006862665 58.62724312396355 51.883928421353644 60.76881728266201    57.5
P004 "2021-08-15 18:00:00" 17.95030229709748 15.717515963909472 20.71191121371191 18.40647719409281 16.997094730959837 16.38827568510272    22.2
P008 "2021-08-15 18:00:00" 21.99201832796711 17.009914452816176 20.762696503975057 17.836335569296203 19.514191977553025 15.91810770944688    24.6
P010 "2021-08-15 18:00:00" 22.947289663608487 20.53934661759372 24.018045201964146 25.81600183615994 21.71667948625884 21.13877329343942    24.9
P011 "2021-08-15 18:00:00" 21.88385051683608 17.33939464079547 21.01912922620016 20.81290316625788 21.41778949745397 15.377470414717372    22.4
P014 "2021-08-15 18:00:00" 38.87802102512551 34.80776510942635 37.06315603142896 36.49194742524422 34.28161410108561 35.32885915375852    42.0
P015 "2021-08-15 18:00:00" 18.49790105503813 13.126975828989506 21.584830731169067 20.82240762761297 18.56637630747869 11.984133572880651    17.2
P026 "2021-08-15 18:00:00" 28.668360916037507 23.758327715842967 23.65057237358284 24.26244985530693 22.01722226993526 26.67803552616595    37.4
P107 "2021-08-15 18:00:00" 18.96089591027787 16.33976697504716 15.794944043415155 15.69418300807643 16.18971710619259 13.147948020385526    19.5
P623 "2021-08-15 18:00:00" 39.937587673763815 40.27598156224087 39.964612508491726 41.698054123415176 39.13914514795432 37.84006405320719    41.8
SA46 "2021-08-15 18:00:00" 46.20070002390726 40.94012739781328 48.16422870983078 44.14125271886186 39.41882075806235 42.98396048780125    47.3
TNPP "2021-08-15 18:00:00" 56.430013913906 56.08920832055559 57.817626887968565 57.56038921160294 58.26443054088426 53.98537081527002    58.6
