AZAM "2021-08-16 05:00:00" 37.32015260546439 33.76029450265116 36.92212895611495 36.42873509423941 35.34929064647442 30.28404110675772     39.8
AZBH "2021-08-16 05:00:00" 39.19543910589334 39.60937933900905 43.44473549545543 40.129163110780205 34.927602897615856 34.51951884097763     40.5
AZRV "2021-08-16 05:00:00" 24.74759357371857 24.675165544660324 24.177341008388023 23.557008871007906 24.305103121967846 25.622386624257864     19.2
BIGE "2021-08-16 05:00:00" 24.46714642522644 16.335922532892063 24.05958087352293 20.3119241827074 16.257172049287735 29.3171107217731     14.3
CTI4 "2021-08-16 05:00:00" 20.175576731721016 19.503161135660875 20.38724113565824 19.744210534377256 20.623577558126936 18.04434214518772     19.7
ERAU "2021-08-16 05:00:00" 21.017130371841294 21.198390976454803 23.151507982548218 24.21947731252237 21.456576725000804 23.45260472926473     29.9
KEND "2021-08-16 05:00:00" 29.106302736464865 23.98511345665066 28.1279348704946 27.16314300870372 25.03940156157373 20.30696527812925     32.5
LUCK "2021-08-16 05:00:00" 30.13451546703876 25.280909713883144 29.47428865554908 28.461371017058784 25.97691120481665 21.648200200810223     34.2
MING "2021-08-16 05:00:00" 20.39754330027569 20.33714980811423 24.865659534403488 21.76156817599772 22.73421665221116 21.02301617102552     23.0
MORT "2021-08-16 05:00:00" 22.77352659792504 21.933065592714662 23.45921551362728 24.81301293928753 23.544806881620097 21.76351259157508     31.5
MUND "2021-08-16 05:00:00" 19.715255588419435 19.67311687288121 24.093332298076284 19.658399066553844 20.27979489173436 21.81959188970528     23.7
P001 "2021-08-16 05:00:00" 46.6789699445755 42.75330998654405 42.42502976422261 43.94539378612072 44.89879819856227 40.99157696262027     46.0
P003 "2021-08-16 05:00:00" 47.99040075263429 43.85575314370505 47.053252440606286 48.40071910387375 49.01187823742502 46.78842628737532     39.9
P004 "2021-08-16 05:00:00" 19.570224675729687 19.56503597980787 27.296358938603625 20.47130833340541 24.94969012094485 20.12892898688773     27.5
P008 "2021-08-16 05:00:00" 22.47638154171341 23.73905686893463 21.131063829304907 20.876559273503045 20.35690599259081 15.424053332598348     25.0
P010 "2021-08-16 05:00:00" 28.440283083597134 25.674340183299336 25.8346550588975 27.47710063833112 27.78604791184173 22.42234055719118     28.4
P014 "2021-08-16 05:00:00" 33.69464681708732 28.14161209176742 36.28308108707638 31.35277215779734 29.722532972695333 31.242768818183293     34.8
P026 "2021-08-16 05:00:00" 22.313632892951063 14.729498106452128 17.330442116816435 18.35138690211184 17.633504959778907 16.54404018066554     27.3
SA46 "2021-08-16 05:00:00" 38.46762813673215 31.54183873858025 38.99143624108731 34.11032967348851 32.37762252222749 39.04719769146497     37.9
TNPP "2021-08-16 05:00:00" 58.52034069977515 56.40936832140181 56.98022811913663 55.94717678710033 56.2110001655922 49.5948944557636     48.6
