AZAM "2021-08-16 04:00:00" 37.30340807571797 35.575181338103214 37.2707049392985 34.995872373318264 36.34100679546397 30.859505785557342     39.9
AZBH "2021-08-16 04:00:00" 39.89257947494592 41.321848274799606 39.32090304115171 37.5389728060485 35.22124886678016 36.828430940071314     41.2
AZRV "2021-08-16 04:00:00" 27.08484433625546 23.90939164395217 23.608411450307 23.362140736596206 25.23166777242317 26.336241495131635     20.2
BIGE "2021-08-16 04:00:00" 24.29255235514328 18.250391770987736 23.99180307433528 18.563747784881727 17.99021551805635 27.97261824943932     14.2
CTI4 "2021-08-16 04:00:00" 19.707748068024987 19.425851839302567 19.86145004611249 19.377220500209308 20.696076787275395 18.32443740426197     19.3
ERAU "2021-08-16 04:00:00" 21.74335810415276 19.766166988183063 21.311348229626613 24.703800005018024 23.13894176739135 20.104181857813654     29.7
KEND "2021-08-16 04:00:00" 28.71254789644771 26.19843579703552 27.303976733731453 26.46742468301564 25.987330514331152 20.05078131871491     32.7
KITT "2021-08-16 04:00:00" 27.14972544118211 25.126738522630244 28.16354545250765 25.384625748501875 27.72752472567849 26.919116129241456     20.1
LUCK "2021-08-16 04:00:00" 29.59793397750888 27.607848321393384 28.41071242618052 27.8786511333406 26.93652537203615 23.11124559775496     34.6
MING "2021-08-16 04:00:00" 21.36926555697122 20.730457465281624 20.304836296915944 20.833416941450142 21.57281700618462 25.5375793440712     22.8
MORT "2021-08-16 04:00:00" 25.48558870402185 21.58434236977176 20.02363947106389 24.555413486564127 32.74647036490227 26.16010183449039     32.2
MUND "2021-08-16 04:00:00" 18.098538715409298 19.289922657965192 18.21570639295529 18.748799913771585 18.9569432646416 21.91524640416465     24.6
P001 "2021-08-16 04:00:00" 46.24787598363238 43.58890880945666 41.96507444416803 43.95586935718808 43.44941179722994 42.3692208783506     47.0
P003 "2021-08-16 04:00:00" 45.80934569209157 43.77042166962232 47.83578326032493 49.271831316998345 47.48709567330798 45.82777849592564     39.8
P004 "2021-08-16 04:00:00" 19.918056066502608 19.725394000623886 19.58464666303985 20.743210834692945 20.17101173494466 23.93674527611396     29.5
P008 "2021-08-16 04:00:00" 20.40735475323314 22.70221151817841 18.78850597425384 21.775289430354945 20.4252878725733 14.59275435488706     25.5
P010 "2021-08-16 04:00:00" 27.574346694474887 24.93380504401486 30.820218775879205 28.752521722912725 28.287935582193505 27.30445449231146     29.1
P014 "2021-08-16 04:00:00" 32.80442951150909 30.50087313611062 34.47018088206622 31.44344201257549 32.14216713890491 32.40480858648287     34.5
P026 "2021-08-16 04:00:00" 20.663875562087973 15.561379557974938 17.89077517824238 18.775577072049792 17.261237002254607 16.149972788802238     31.4
SA46 "2021-08-16 04:00:00" 37.71684951836892 34.30719210022 38.39529772220964 35.47066779275967 35.14790036656081 37.22383451993327     36.0
TNPP "2021-08-16 04:00:00" 58.73945540408328 56.524042802778006 57.73508343890703 56.43290682481479 57.76698108730123 49.335816111812086     50.5
