AZAM 2021-08-16 40.2516145278352 39.2728961076193 40.4466138396088 40.168848273137336 42.65633618007188 37.24457814285648     41.1
AZBH 2021-08-16 36.89133165490634 34.31636490525598 35.39882439424656 37.14111900693398 34.12645863223698 32.42168736605774     34.8
AZRV 2021-08-16 21.86798655879497 16.29870330573398 15.662106914655553 17.97509796336121 20.52914388006655 14.691045976177332     19.9
BIGE 2021-08-16 28.152148696246343 26.24409573531254 27.264277049763862 28.543474974172906 28.38721081682945 31.122059006916075     17.2
CTI4 2021-08-16 21.04164237688808 20.177389415358828 19.47910804487552 19.28087682051224 20.8738745051511 19.145842958889588     18.7
ERAU 2021-08-16 23.091345015221663 22.6779965365201 26.30244772532503 24.441965200141127 21.908569821196217 38.55077218623956     28.8
KEND 2021-08-16 29.33152554400637 28.58994716886069 29.429427387872217 30.13084860292802 29.743931770666023 24.76218435790747     34.2
KITT 2021-08-16 29.10141194062754 30.93528353874026 26.77524431206691 28.824588044680723 30.69954206038534 27.26317459407634     25.6
LUCK 2021-08-16 30.35206551208448 29.60524098152297 30.66205143409369 31.223312920155635 30.786180392436528 26.003205537159666     36.9
MING 2021-08-16 22.65863804597832 19.18194766391187 27.0031468519538 24.129924935305755 20.883380628301182 19.441236095625328     22.4
MORT 2021-08-16 22.94067703040587 20.173543953129872 26.22531491911216 24.637181660261813 21.05171185168341 21.30135755447791     32.6
MUND 2021-08-16 22.10761514410561 16.928299773420683 26.45354710616676 25.953177266392668 19.824609706622464 19.47381704092133     25.7
P001 2021-08-16 50.304023549792745 45.42050245299473 47.82575508480842 48.474811948128384 48.31072715508501 44.54155899434926     48.4
P003 2021-08-16 50.966725222289725 46.14180755503888 54.991681771424126 52.95146490325256 50.34859220664229 51.62451992287862     44.0
P004 2021-08-16 22.27077778838678 19.07369983339973 28.02916408306519 22.472016845123765 20.90175269783565 21.16420669816468     24.9
P008 2021-08-16 16.160976734557998 17.79309365233776 16.149454923780432 15.961509440756664 20.65842040685604 20.183007868562783     22.3
P010 2021-08-16 24.843554246220705 24.706554874844567 23.204681274802404 23.44594361317856 23.21928031867627 27.04500364859769     29.7
P011 2021-08-16 21.15799229310081 15.15850099238127 16.45217780349637 19.795064264093043 21.70796072302924 17.059435603755652     20.9
P014 2021-08-16 35.37757418395911 34.71501465191151 37.86798163724666 36.03865963057669 37.66515002327134 33.12350064613363     38.1
P026 2021-08-16 22.944116903994207 16.885892915052494 18.588699540290293 18.860932889273464 25.213207012440563 19.698992146161444     31.4
P107 2021-08-16 25.401054263134164 21.708527568448552 20.23265053350475 19.703857418193525 20.12290431760476 20.7396185092933     21.4
SA46 2021-08-16 41.88219539330806 40.39847344174881 40.72900692398098 40.70548010714114 44.02913999465999 37.50589580455923     38.4
TNPP 2021-08-16 57.33832087434729 56.447090875229335 60.55993641336963 56.70908737011783 58.61958178827021 49.31966724905214     53.2
